,yi,P(yi = 1| xi)
37460,1,0.6383350392005152
37461,1,0.9612469392209595
37462,1,0.970673140813733
37463,1,0.9707845904020879
37464,1,0.5722622201325974
37465,1,0.9704770510142753
37466,1,0.9707578454934515
37467,1,0.9696430098565125
37468,0,0.8430568248779575
37469,1,0.9666635663878903
37470,1,0.9689614004151592
37471,1,0.9126985732969966
37472,1,0.970815637301091
37473,0,0.9181920681276832
37474,1,0.970775015607001
37475,0,0.9306915015172791
37476,1,0.9708162363561978
37477,1,0.9705016055202733
37478,1,0.8657912734152713
37479,1,0.9708162668053317
37480,1,0.967700818960177
37481,1,0.9708134704729634
37482,1,0.9708131248536184
37483,1,0.7002043135181593
37484,1,0.9708159900945951
37485,1,0.9699126765198871
37486,1,0.9708145130885762
37487,1,0.969564714960639
37488,1,0.9708123950847913
37489,1,0.9708153168515079
37490,0,0.3432798876642691
37491,1,0.9703038983066719
37492,1,0.9699748299374061
37493,0,0.07598099860157884
37494,0,0.4986041512396384
37495,1,0.8032405614548537
37496,1,0.9690787366774106
37497,1,0.7033655608726006
37498,1,0.9708136766250265
37499,1,0.9708160013789279
37500,1,0.9705324630619796
37501,1,0.9701956655553019
37502,1,0.9708137980180819
37503,1,0.9707476930289392
37504,1,0.9680493472961172
37505,1,0.9444677098898818
37506,1,0.9630168777693514
37507,0,0.477879892282277
37508,1,0.9703353523991123
37509,1,0.9708147148480648
37510,1,0.9708154009749232
37511,0,0.6176730732851847
37512,0,0.946213000887349
37513,1,0.9646210994627517
37514,1,0.9703355097196518
37515,0,0.03944871538032259
37516,1,0.9708165002275141
37517,0,0.9311367312100088
37518,1,0.9692333221835169
37519,1,0.9389703249813562
37520,1,0.9547528942489034
37521,1,0.9662052856132262
37522,1,0.9708165314117607
37523,1,0.7868094043253007
37524,1,0.9708142816585562
37525,1,0.9699186256676015
37526,1,0.9676299046256673
37527,1,0.9612481088224911
37528,1,0.968325190674052
37529,1,0.7241783758709778
37530,0,0.07055584554408516
37531,1,0.5400383572659712
37532,1,0.9648711718637266
37533,1,0.8245156750973669
37534,1,0.9658497560568321
37535,1,0.9707863296451636
37536,1,0.9698947972408076
37537,1,0.9703360862060955
37538,1,0.9313744469744101
37539,1,0.9682528477879119
37540,1,0.9648487439585107
37541,1,0.9699213161988954
37542,1,0.9624561547939035
37543,1,0.9210550011871053
37544,1,0.970815780288509
37545,1,0.9561719979441026
37546,1,0.9708154573337866
37547,1,0.9708148399147133
37548,0,0.823189271111662
37549,0,0.6527580798515331
37550,1,0.9678621074706175
37551,1,0.9524828574783598
37552,1,0.9673925950922584
37553,1,0.6121226405201655
37554,1,0.9703149099132142
37555,1,0.8864777788964707
37556,1,0.96171013223613
37557,1,0.9708053934964627
37558,1,0.9705344692584179
37559,1,0.9669981809676381
37560,1,0.9660804158884133
37561,1,0.9643241592576326
37562,1,0.9684803852140715
37563,1,0.9115046727229614
37564,1,0.9708128138211931
37565,0,0.24296946031924685
37566,1,0.9696495455085687
37567,1,0.9683333670459013
37568,1,0.9708120945641457
37569,1,0.9708144418780658
37570,1,0.9708140675838497
37571,0,0.040217657839295956
37572,1,0.8711018783178
37573,1,0.9708157506255709
37574,1,0.9698664417749352
37575,1,0.9257518792944044
37576,1,0.9708162650238743
37577,1,0.943821198801356
37578,1,0.9450788760501394
37579,1,0.9708138430516826
37580,1,0.9037291328369325
37581,1,0.9662618928936869
37582,1,0.970809770951368
37583,1,0.852308537297947
37584,1,0.969280065980963
37585,1,0.9708159003776539
37586,1,0.9621633685403099
37587,1,0.9686409222289522
37588,1,0.9671505206816967
37589,1,0.9697151809768085
37590,1,0.964384785030934
37591,1,0.9708151082139004
37592,1,0.9668447194527113
37593,1,0.9502314712445632
37594,1,0.9639812030438003
37595,1,0.9462458650481341
37596,1,0.9455546101775291
37597,1,0.9708141968520257
37598,1,0.9708012372886419
37599,1,0.9698529488651572
37600,1,0.9691889465136295
37601,1,0.9700869608735694
37602,1,0.9192379190668113
37603,1,0.9708163316550611
37604,1,0.9697952282225849
37605,0,0.0882708890733506
37606,1,0.9026449909013545
37607,1,0.9682007284225185
37608,1,0.9708157440881713
37609,1,0.9708061305484378
37610,1,0.7190532382150797
37611,1,0.9645253408243594
37612,1,0.9685611723912055
37613,1,0.896634974653604
37614,1,0.9708143629707383
37615,1,0.9708088342925896
37616,1,0.9534736737735624
37617,1,0.96992300225366
37618,1,0.9708137208059633
37619,1,0.9707913419909151
37620,1,0.9708157400990437
37621,1,0.9696052600270144
37622,1,0.9708158520017399
37623,1,0.9685501112200688
37624,1,0.9689913049077059
37625,1,0.9663282881416487
37626,0,0.9674270787489494
37627,0,0.8734407919097575
37628,1,0.9685521914783248
37629,1,0.9707938655566632
37630,0,0.9218525465089819
37631,1,0.9707800997205883
37632,1,0.9566670108110127
37633,1,0.964102234176959
37634,1,0.9671106821477388
37635,1,0.9708048393468924
37636,1,0.9678525663155231
37637,1,0.9677819960613366
37638,1,0.9705624975248368
37639,1,0.9662135562257348
37640,0,0.03721428006607824
37641,1,0.12478545490573636
37642,1,0.9488493623490873
37643,1,0.9671151105833357
37644,1,0.9708160550555338
37645,1,0.9168163909331085
37646,1,0.9698257641890298
37647,1,0.9501017979935588
37648,1,0.9687898842268907
37649,1,0.9402080546723163
37650,1,0.9708155452658522
37651,1,0.9708149300712113
37652,1,0.9650757908204189
37653,1,0.970456708580901
37654,1,0.9660693842551475
37655,1,0.9631929002274091
37656,1,0.9589197430927978
37657,1,0.9637094331199428
37658,1,0.685561445031057
37659,1,0.9633413560016196
37660,1,0.9507537850093278
37661,1,0.9624432536923608
37662,1,0.9708087026182582
37663,1,0.970344902496287
37664,1,0.9704332511243152
37665,1,0.9700585258249281
37666,1,0.9701148305150035
37667,0,0.34869943602268805
37668,0,0.4037181289083963
37669,0,0.942917862545622
37670,1,0.9599844569349949
37671,1,0.9708148157151086
37672,1,0.8923354133407637
37673,1,0.9656285546669654
37674,1,0.9708136607316377
37675,1,0.9702494953034094
37676,1,0.9708145861945647
37677,1,0.954841908118901
37678,1,0.9422797793813531
37679,1,0.9697409100904691
37680,1,0.9681219486335471
37681,1,0.9708155271993857
37682,1,0.9708134756583846
37683,1,0.9707943270313901
37684,0,0.11744796962864926
37685,0,0.3372829107167242
37686,1,0.9565336024319826
37687,1,0.9705262675314177
37688,1,0.9677337233285135
37689,1,0.9708143327049683
37690,1,0.9685155504698478
37691,1,0.9551987864463249
37692,1,0.9663725863713981
37693,0,0.0453019385411833
37694,1,0.9635884330789443
37695,1,0.7925149202848241
37696,1,0.9708146294378898
37697,1,0.9623018923877892
37698,1,0.9701075876928984
37699,1,0.9708147003199248
37700,1,0.9701228352601848
37701,1,0.9671154050222034
37702,0,0.9659270787144478
37703,1,0.9692891090738964
37704,1,0.9672664733342211
37705,0,0.8971456961978046
37706,0,0.1570943570187994
37707,0,0.7230597445773738
37708,1,0.3787801102336291
37709,1,0.9708099292799787
37710,1,0.5162771182376862
37711,1,0.970726180873624
37712,0,0.15357995605342917
37713,1,0.9676414841702282
37714,0,0.15652475836899787
37715,1,0.5147688086864983
37716,1,0.9704280177490245
37717,0,0.8387949751622221
37718,1,0.9708154266931455
37719,1,0.9684143989142378
37720,0,0.037115885621767805
37721,1,0.18483115581914844
37722,1,0.9682566349571544
37723,1,0.9672445252582648
37724,1,0.8766777173279378
37725,1,0.9605686896602817
37726,1,0.9708156186646729
37727,1,0.970812178287807
37728,1,0.5545043933880172
37729,1,0.6455774624059193
37730,1,0.9595142193571162
37731,1,0.9680261030927622
37732,0,0.18906873540033492
37733,1,0.9704366451258011
37734,1,0.9708166464628156
37735,1,0.9638478590240357
37736,1,0.9708158575766307
37737,1,0.9708138718832915
37738,1,0.9700843706899176
37739,1,0.9708148580712239
37740,1,0.9685690691146899
37741,1,0.9662704334256234
37742,0,0.9039220000393196
37743,1,0.9708160315210159
37744,1,0.9708155933489969
37745,0,0.9485068435193511
37746,1,0.9708139303914283
37747,1,0.9708142314588718
37748,1,0.9656744097959047
37749,0,0.9428034306391252
37750,1,0.9708163038820455
37751,1,0.9708146161127434
37752,1,0.6682662725207439
37753,1,0.9703276606837254
37754,0,0.8560772302829708
37755,1,0.9708154120145951
37756,1,0.9708134584061361
37757,1,0.8787374506728733
37758,1,0.9704634788974822
37759,1,0.9686919034496585
37760,1,0.9708152732443617
37761,1,0.9631067709369932
37762,1,0.2126907487681357
37763,1,0.969020107066822
37764,1,0.9564376074896084
37765,1,0.9673670260937175
37766,1,0.9657670807905335
37767,1,0.970209237411314
37768,1,0.9520079966145769
37769,1,0.9708120653067894
37770,0,0.21846998234611353
37771,1,0.9685514174487793
37772,1,0.9573754278781881
37773,1,0.9707980998739603
37774,1,0.9708151395567659
37775,1,0.9665815066268818
37776,1,0.9708143302097014
37777,1,0.9695739047307924
37778,1,0.9556791927469996
37779,1,0.5790748768712778
37780,1,0.9692464216890044
37781,1,0.9685456561579573
37782,1,0.9139764033672364
37783,1,0.9708145818328436
37784,1,0.9708165047797083
37785,1,0.9631529355892396
37786,1,0.9685510529337048
37787,1,0.9667814821768179
37788,1,0.9708131611022193
37789,1,0.970812478846463
37790,1,0.9708075622244984
37791,1,0.5419979843635663
37792,1,0.9616684042164445
37793,1,0.9708133784467687
37794,1,0.9649829076361225
37795,1,0.9706041620114654
37796,1,0.6328543072372476
37797,1,0.9708137405895986
37798,1,0.9708127509014041
37799,0,0.038839315797480775
37800,1,0.9682994581043722
37801,1,0.9596038574735879
37802,1,0.9707270047919563
37803,0,0.37210916668643806
37804,1,0.9708139080064881
37805,1,0.9643403593864136
37806,1,0.22587932978477024
37807,1,0.9690402849272175
37808,1,0.9708018361349573
37809,1,0.9035830215698981
37810,1,0.9665005665375623
37811,0,0.5680978099094943
37812,1,0.9382225975928978
37813,1,0.9708157206340461
37814,1,0.9537131353102491
37815,1,0.9648421665011997
37816,1,0.9708151277763892
37817,1,0.9591166039054219
37818,1,0.12389631897012218
37819,0,0.36559958107813173
37820,1,0.9693605713198223
37821,1,0.9681712738479626
37822,1,0.6252487840216289
37823,1,0.9681252740160803
37824,1,0.9708135898481792
37825,1,0.9708158970173285
37826,1,0.970814105895478
37827,1,0.9708130269080817
37828,1,0.9627298742303232
37829,1,0.9686196096232831
37830,1,0.9700808068579987
37831,1,0.9708102566850002
37832,1,0.9684727059434554
37833,1,0.9708161540266588
37834,1,0.9559474606639258
37835,1,0.9708157574694412
37836,1,0.9704079533937471
37837,1,0.9675127593404526
37838,1,0.9650161710984634
37839,1,0.9694984617332117
37840,1,0.9618220017039357
37841,1,0.9708138490487567
37842,1,0.9685912459920626
37843,1,0.8999704696103781
37844,1,0.9708127508735054
37845,1,0.9659954011703519
37846,1,0.9704945149897497
37847,1,0.9708154696535409
37848,1,0.9707276244716105
37849,1,0.9708091877180902
37850,0,0.9561279033900838
37851,1,0.9708145501648741
37852,1,0.9584974774962222
37853,1,0.9696262004080838
37854,1,0.9705352973766825
37855,1,0.9598500002216062
37856,0,0.906078564371352
37857,1,0.9621787141515071
37858,1,0.9669584562537847
37859,1,0.9699533088261492
37860,1,0.9596642442328541
37861,1,0.867244660556232
37862,1,0.9708154425463249
37863,1,0.9239368521783339
37864,1,0.8836961672497029
37865,1,0.9708119906132231
37866,1,0.9547301088602487
37867,0,0.8093579742326262
37868,1,0.879807941322943
37869,1,0.9707804500137668
37870,1,0.9584714044316864
37871,1,0.9227861422506878
37872,1,0.9695915185265369
37873,1,0.9395699746907404
37874,1,0.9218768779687055
37875,1,0.750569151341437
37876,1,0.9520613127633176
37877,1,0.37917857293214385
37878,1,0.9700933403290046
37879,1,0.8891584592778914
37880,1,0.9708091404076917
37881,0,0.06494773505355751
37882,1,0.968749132952499
37883,1,0.8833695467044809
37884,0,0.9688302633931312
37885,1,0.9708155975202161
37886,1,0.970815733751077
37887,1,0.9677433545684048
37888,1,0.43842287822468773
37889,1,0.9708145076319121
37890,0,0.9671549661220975
37891,1,0.9630539898443036
37892,1,0.9708161845276404
37893,1,0.9708155169209414
37894,1,0.9708163766500222
37895,1,0.9707171813106894
37896,0,0.03911119460225912
37897,1,0.9688439744625063
37898,1,0.9699744798498127
37899,1,0.9707925679975455
37900,1,0.8613402640874377
37901,1,0.9631723702554964
37902,1,0.9693053327844096
37903,1,0.9688852551806704
37904,1,0.9550417079227624
37905,1,0.9580739803952045
37906,1,0.9708109703603878
37907,1,0.7337211606687257
37908,1,0.9394255670238483
37909,1,0.9708149893727718
37910,1,0.9682276793043398
37911,1,0.9708145331981841
37912,1,0.9691849223340613
37913,1,0.9708158299223693
37914,1,0.6090333364313409
37915,1,0.9701423205759468
37916,1,0.9703983440825992
37917,1,0.9708128991722595
37918,1,0.970750583743657
37919,0,0.8432053061869492
37920,1,0.9496912463468574
37921,1,0.9708147591614933
37922,1,0.9708147867798822
37923,1,0.9656273326442666
37924,1,0.5776339394078757
37925,1,0.9678134056397321
37926,1,0.9374966727926652
37927,1,0.9215939196211884
37928,1,0.9607535419527575
37929,1,0.9630057779778595
37930,1,0.9701060189453526
37931,1,0.968882072993025
37932,0,0.058725354617342615
37933,1,0.9576623619139053
37934,1,0.9708159871611499
37935,1,0.9634880415461378
37936,0,0.7558324672536447
37937,1,0.9703468270169491
37938,1,0.9679239693230072
37939,1,0.9692645656392529
37940,1,0.9708145107779893
37941,1,0.9708083217596281
37942,1,0.24610247965984405
37943,1,0.9653043738248563
37944,1,0.9695331505122724
37945,1,0.9648854936860978
37946,1,0.9688510043880054
37947,0,0.9148715399204083
37948,1,0.9701581601001867
37949,1,0.958352835346659
37950,1,0.9664034835611449
37951,1,0.9630686536619436
37952,1,0.8912295540368822
37953,1,0.9608558065268988
37954,1,0.9397337083788407
37955,1,0.9646061740058437
37956,1,0.9707927963267495
37957,1,0.9708151834213563
37958,1,0.8612356764423978
37959,1,0.9525921865521528
37960,1,0.8845549612101827
37961,1,0.9708163946483543
37962,1,0.9706526973388977
37963,0,0.6338227747304745
37964,1,0.38688092184683776
37965,1,0.9708160558173067
37966,1,0.970815856432582
37967,1,0.9672988845573741
37968,0,0.19536703834072067
37969,1,0.9708000285534416
37970,1,0.9692353157421986
37971,1,0.9686925357598322
37972,1,0.9707792131764128
37973,1,0.9688913234827441
37974,0,0.14403558631281116
37975,0,0.8960860227902374
37976,0,0.03929603551629075
37977,1,0.9708157340504258
37978,1,0.9706325720223916
37979,1,0.9708055247540152
37980,1,0.925806698238377
37981,1,0.9699572722434784
37982,1,0.9704342187245644
37983,1,0.9708159163838882
37984,1,0.9637700883022919
37985,1,0.9707479825700001
37986,1,0.9679337583058679
37987,1,0.967611060055099
37988,1,0.9708138832907405
37989,1,0.9333970015294387
37990,1,0.4576619585680143
37991,1,0.9708008110196984
37992,1,0.9578933368386225
37993,1,0.9708122269752936
37994,1,0.9481645622549196
37995,0,0.8705415900610284
37996,0,0.692564425945646
37997,1,0.9626039477650654
37998,1,0.9708129296716693
37999,1,0.970715088188846
38000,1,0.9708149347286026
38001,1,0.9299412145051521
38002,1,0.9708023877594787
38003,1,0.9708161777478684
38004,1,0.9708156107075036
38005,1,0.8706566523462135
38006,1,0.653117179492812
38007,1,0.9608176925340611
38008,1,0.9679985549532886
38009,1,0.9700457025083035
38010,1,0.9704267874889793
38011,1,0.7836248077200851
38012,0,0.9497129943274265
38013,1,0.9708106195114418
38014,1,0.9659989698449802
38015,1,0.9533114769721914
38016,1,0.9708143419744287
38017,1,0.9688937090845409
38018,1,0.44968307338620433
38019,1,0.970814212287212
38020,1,0.9708157274646716
38021,1,0.9695545086491275
38022,1,0.9706721083977623
38023,0,0.6275462610321132
38024,1,0.9708125260856779
38025,1,0.9700752734548821
38026,1,0.7844671468052271
38027,1,0.969711688080513
38028,1,0.7927564784169908
38029,1,0.9708158313526672
38030,1,0.4516632387738594
38031,1,0.9609466730705261
38032,1,0.9044490420049417
38033,1,0.9600714931615449
38034,1,0.9708143900096434
38035,1,0.9708154984657472
38036,1,0.9366838996596943
38037,1,0.9700935806502089
38038,1,0.9708131027179405
38039,1,0.9626737204050121
38040,1,0.9707976276122817
38041,1,0.9708110300267366
38042,1,0.9708164614651839
38043,0,0.0521979621743763
38044,1,0.9693896691904778
38045,1,0.970816659796595
38046,1,0.9478039877383218
38047,1,0.9708148645099458
38048,1,0.9458710222323212
38049,1,0.9398233740318075
38050,1,0.9634440792514921
38051,1,0.9638640132053704
38052,1,0.9686458090673987
38053,1,0.6536062535490932
38054,1,0.9708148770699896
38055,1,0.9691206774727892
38056,1,0.9701972613288392
38057,1,0.9659962072102628
38058,1,0.9708160065653801
38059,1,0.9675203015664833
38060,1,0.9708151902989572
38061,0,0.34880760950981343
38062,1,0.9609749715101769
38063,0,0.9620678725299356
38064,1,0.970816012838086
38065,1,0.9708140247154823
38066,1,0.9708012951735222
38067,1,0.9661559867588357
38068,1,0.97052393191966
38069,1,0.9541165852309405
38070,1,0.9684386947741019
38071,1,0.9708149511171088
38072,1,0.9703646286093273
38073,1,0.9691617846720975
38074,1,0.8861017851189612
38075,1,0.9680041883575589
38076,1,0.9657671260469527
38077,1,0.9708139569749699
38078,0,0.7271202242649734
38079,1,0.9666801531637337
38080,1,0.9708151746349793
38081,1,0.9018311208985915
38082,0,0.1777439260386548
38083,1,0.9708147076914369
38084,1,0.9689084728662911
38085,1,0.9708128183262984
38086,0,0.7448686264212384
38087,1,0.9708160124698884
38088,1,0.9318530340339007
38089,0,0.9614972444059167
38090,1,0.9474264108993911
38091,1,0.9708132866059488
38092,1,0.5496867224365267
38093,1,0.9669694354765062
38094,1,0.9708141604369919
38095,1,0.9656342760548442
38096,1,0.96887354791157
38097,1,0.9667584938386588
38098,1,0.9708146855805516
38099,1,0.9617313394454022
38100,1,0.9708111078809525
38101,1,0.9352547304346752
38102,1,0.970384991052541
38103,1,0.9708150138843618
38104,1,0.9587978432779994
38105,1,0.9693629854654006
38106,1,0.9701341116781267
38107,1,0.9705726420219433
38108,1,0.9707970892235969
38109,1,0.9708147342982925
38110,0,0.11413263596018748
38111,0,0.27882830926085633
38112,1,0.9449963512687762
38113,1,0.9613201355511356
38114,1,0.9708018834835033
38115,1,0.9688865264317826
38116,0,0.2672871217327134
38117,1,0.9704616511771329
38118,1,0.947368375091879
38119,1,0.9683657431226779
38120,0,0.82221237766688
38121,1,0.9700493559631918
38122,1,0.9061731297521121
38123,1,0.8751608075249575
38124,1,0.9371094996318157
38125,1,0.9703074463344921
38126,1,0.9607501798053052
38127,1,0.8684952162650517
38128,1,0.9708071789070581
38129,1,0.9708160266757357
38130,1,0.9317189376397808
38131,1,0.9675630776652371
38132,1,0.930031465115458
38133,1,0.945840644971265
38134,1,0.9698896855561345
38135,1,0.8098642844388515
38136,1,0.6568646330413591
38137,1,0.9680131584433894
38138,1,0.956234334131197
38139,1,0.9704818727432803
38140,1,0.9554122491837935
38141,1,0.9694375791142711
38142,1,0.9668808184644254
38143,1,0.9708058378987067
38144,1,0.9696079476008747
38145,1,0.9708141293515491
38146,1,0.9707105289747849
38147,0,0.1426406298846748
38148,1,0.9105214014870745
38149,0,0.09695905243639673
38150,1,0.9703306822910062
38151,1,0.9708103585685853
38152,1,0.44882303992294253
38153,1,0.9702191216472895
38154,1,0.9595917486959099
38155,1,0.9596666212216396
38156,1,0.8991262495976884
38157,1,0.9696261808880152
38158,1,0.9285952651153467
38159,1,0.970493503578582
38160,1,0.9705718093296604
38161,1,0.943094548155708
38162,1,0.7856437407261084
38163,1,0.97081520396647
38164,1,0.9708091575795924
38165,1,0.9686406768098574
38166,1,0.4321002987065981
38167,1,0.9572653437851301
38168,1,0.9687235734375207
38169,1,0.9689116560798064
38170,1,0.5598501696264462
38171,1,0.941783100038134
38172,1,0.9708146568845522
38173,1,0.9708149929776285
38174,1,0.9708126220496247
38175,1,0.9639608097102276
38176,1,0.8649193606423573
38177,1,0.9537571672610371
38178,1,0.8821062402423243
38179,1,0.9696120754431232
38180,0,0.11240712575767249
38181,1,0.9708139462416412
38182,1,0.9708096925839607
38183,1,0.9708138230690799
38184,1,0.9707712354728721
38185,0,0.11208078929715222
38186,1,0.9700045581690789
38187,1,0.9506672752542823
38188,1,0.970814073352628
38189,1,0.9707111358906184
38190,1,0.9539386906397489
38191,1,0.9425664275069632
38192,1,0.9708148968362644
38193,1,0.9708151970656338
38194,1,0.9708146799179641
38195,1,0.9684131170246584
38196,1,0.9624958632490396
38197,1,0.9708099314562336
38198,1,0.8190227467804185
38199,1,0.9708143513099129
38200,1,0.9707902924850602
38201,1,0.9573212127932014
38202,0,0.9311345163202187
38203,1,0.9708148619192581
38204,0,0.7406784251689416
38205,1,0.9708137593212122
38206,1,0.9662779665482442
38207,1,0.9708144155912102
38208,1,0.9703183236564137
38209,1,0.9660263397680555
38210,0,0.7442033608078258
38211,1,0.970815817365354
38212,1,0.9629990814447307
38213,1,0.9700949894950248
38214,1,0.9708138383630924
38215,1,0.9708152005320322
38216,1,0.7842983808602071
38217,0,0.20165655776084165
38218,1,0.9708033440898944
38219,1,0.9705351999745713
38220,1,0.9708162241508147
38221,1,0.970815155623163
38222,0,0.20834788955985745
38223,1,0.969810337122242
38224,1,0.9708156786308919
38225,1,0.9708136243025848
38226,1,0.694748292736233
38227,1,0.9707499898955041
38228,1,0.9708025960310998
38229,1,0.9699880776974442
38230,0,0.1697701629605473
38231,1,0.9698692331445526
38232,1,0.9699365653249273
38233,1,0.9706685082206455
38234,1,0.9708114358619667
38235,1,0.9708143746067959
38236,1,0.970815534242105
38237,1,0.9213998899331571
38238,1,0.8373846280466128
38239,1,0.9686249078047767
38240,0,0.5280881488050891
38241,1,0.9522185085774172
38242,1,0.9708144682075709
38243,1,0.9704451851277828
38244,1,0.9303927860367498
38245,1,0.9693084946272499
38246,1,0.9678666660444698
38247,1,0.9691499409523529
38248,1,0.9708145104556213
38249,1,0.9699891697892747
38250,1,0.9708143477776744
38251,1,0.9680549652985556
38252,1,0.4900547232925959
38253,1,0.9500105593342513
38254,1,0.9708136664257598
38255,1,0.9708145861324329
38256,1,0.9626649266704692
38257,1,0.9490094487266549
38258,1,0.9602230051163507
38259,0,0.038821354979956604
38260,1,0.9708166385408475
38261,0,0.3435481196525596
38262,1,0.9708155811303654
38263,1,0.9708140597166561
38264,1,0.9607168717548159
38265,1,0.9633257939732951
38266,1,0.9708127436567118
38267,1,0.9708144243630648
38268,0,0.3701318431135679
38269,1,0.9708137251536403
38270,0,0.041937775678559705
38271,1,0.9689501147876036
38272,0,0.5816160869062951
38273,1,0.9708070067227252
38274,0,0.3496941316188772
38275,1,0.9533325667570327
38276,1,0.970816346767028
38277,1,0.9708143920638671
38278,1,0.9677953174099792
38279,1,0.1817076980589687
38280,1,0.890933957794912
38281,0,0.8775856454832519
38282,1,0.970011528927676
38283,1,0.9708153200044081
38284,1,0.9707949162291278
38285,1,0.9672221105815403
38286,1,0.9414481753773399
38287,1,0.9651346355654257
38288,1,0.9698625239044926
38289,1,0.9708155873746586
38290,1,0.9496093205259
38291,1,0.8937806942872003
38292,1,0.9667260706116091
38293,1,0.9514529450776699
38294,1,0.9708149572755023
38295,1,0.9703029724692351
38296,1,0.9381844528901155
38297,1,0.9672728350822425
38298,1,0.9708130012711795
38299,1,0.9699223187448487
38300,1,0.9708163597603073
38301,1,0.3936014473861444
38302,1,0.970813746901045
38303,1,0.9708150344456034
38304,1,0.9696924573885933
38305,1,0.9573171206014841
38306,1,0.970811987876603
38307,1,0.9633095454012169
38308,1,0.9708141614109145
38309,1,0.9708150948964225
38310,1,0.9515243862586462
38311,1,0.9708128703665677
38312,1,0.8421200540638134
38313,1,0.970813162555341
38314,1,0.9575261117820814
38315,1,0.9671788062099432
38316,1,0.9700864892969182
38317,1,0.9708157887558807
38318,1,0.3904994940307251
38319,1,0.9651099931688416
38320,1,0.9708160213951699
38321,1,0.9588219476331673
38322,1,0.9694265251909183
38323,1,0.9694500168603122
38324,1,0.9708159926060983
38325,1,0.9708128502434619
38326,1,0.9667701256955548
38327,1,0.9708127385867982
38328,0,0.38736342054704387
38329,1,0.96663661786154
38330,1,0.970815208549116
38331,1,0.9695359432852969
38332,1,0.9693694355455632
38333,1,0.8264360445424718
38334,1,0.9569422667504733
38335,1,0.9700053716559426
38336,1,0.7909968381305017
38337,1,0.9667592883280831
38338,0,0.1738583497436636
38339,1,0.9474710484230041
38340,1,0.970813474297878
38341,1,0.9708118445377936
38342,1,0.965681768290278
38343,1,0.9693852387899421
38344,1,0.9701228896525006
38345,1,0.9693333391747416
38346,1,0.30293157362466555
38347,1,0.9708103180196546
38348,0,0.9459742837552942
38349,0,0.9656476968986294
38350,1,0.969442792921132
38351,1,0.9708147399046145
38352,1,0.9708153226961483
38353,0,0.9097292192342239
38354,1,0.9668923253942964
38355,0,0.95918061713838
38356,0,0.07097112418620505
38357,1,0.8877746648768918
38358,1,0.8586559765892675
38359,1,0.9708145928208569
38360,1,0.9690998969720124
38361,1,0.9661220404979207
38362,1,0.902271099344022
38363,1,0.9708131648162384
38364,1,0.9678625822379114
38365,1,0.9702856835537939
38366,1,0.9708079761146247
38367,1,0.9705487188284598
38368,0,0.11172500304217461
38369,1,0.9705240388150951
38370,0,0.9561619391479489
38371,1,0.9670784764378306
38372,1,0.9708119673087594
38373,1,0.8558469105290557
38374,1,0.9708156577348721
38375,1,0.9605585144922848
38376,1,0.9604451124460643
38377,0,0.05487262811206237
38378,1,0.9409718524987613
38379,1,0.9707377088403077
38380,1,0.9702655603286627
38381,1,0.9708148136975971
38382,1,0.9363373161473758
38383,1,0.9708121972120598
38384,0,0.3689764261228877
38385,1,0.9708150371153377
38386,1,0.9627479450617107
38387,1,0.970786418376638
38388,1,0.9708145161207501
38389,1,0.8887673647031253
38390,1,0.9706059709994858
38391,1,0.9672207665780356
38392,1,0.9708143142982767
38393,1,0.9683519159568584
38394,1,0.9670017567162772
38395,0,0.9257704265699838
38396,1,0.9675145809709488
38397,0,0.744303646663359
38398,1,0.9339151761941737
38399,1,0.30025963893532676
38400,1,0.9611108056855432
38401,1,0.9649107733988977
38402,1,0.9702941181699929
38403,1,0.9708156908096089
38404,1,0.9667210337588342
38405,1,0.9612547487481777
38406,0,0.919351450830353
38407,1,0.7669835008098904
38408,1,0.9647522811161089
38409,1,0.9688917816713187
38410,1,0.9653636239958653
38411,1,0.9667798787234017
38412,1,0.9708156342653993
38413,1,0.9675730406395935
38414,1,0.9633244853795457
38415,1,0.9502157423916036
38416,1,0.4625911297003583
38417,1,0.9694545590376338
38418,1,0.9667402503605753
38419,1,0.9061996214528794
38420,1,0.9707130686662993
38421,1,0.9708104995875784
38422,1,0.9703116306662369
38423,1,0.9691131973092301
38424,1,0.9657490104301661
38425,1,0.9708117730680235
38426,1,0.9708107036356838
38427,1,0.9708148140311426
38428,1,0.9708156310738036
38429,1,0.967284375219281
38430,1,0.9708010777388487
38431,1,0.9345003360778001
38432,1,0.9052536558129592
38433,1,0.9616878886388859
38434,1,0.9708161250263441
38435,1,0.9705927980508907
38436,1,0.970813382382449
38437,1,0.9708141015716298
38438,0,0.04969131651218103
38439,1,0.9708165340739134
38440,1,0.9662098991534007
38441,1,0.970810386391768
38442,1,0.638492398157356
38443,1,0.9708140008692883
38444,1,0.9278522804233917
38445,1,0.21958816274558918
38446,1,0.9285430523665177
38447,1,0.946466100112507
38448,1,0.9652356246854918
38449,1,0.9437231078903892
38450,1,0.9541669310486693
38451,1,0.9691263760682423
38452,1,0.9642850896829567
38453,1,0.9651475920791652
38454,0,0.4284062204219192
38455,1,0.9647640402919869
38456,1,0.9698176609840274
38457,1,0.9704141012916555
38458,1,0.9697053309644973
38459,1,0.9209661302959781
38460,0,0.151020080843221
38461,1,0.9702493233587287
38462,1,0.9027435176699813
38463,1,0.9696966849324167
38464,1,0.9579079286932359
